"","x","y","elevation","forest","water"
"31727",1145942,163276,1174,31,0
"31728",1145942,164276,1389,42,0
"31729",1145942,165276,960,71,3
"31730",1145942,166276,1037,73,0
"31731",1145942,167276,472,49,0
"31732",1145942,168276,421,0,4
"31733",1145942,169276,415,2,8
"31734",1145942,170276,415,0,0
"31735",1145942,171276,414,0,1
"31736",1145942,172276,416,6,1
"31737",1145942,173276,422,10,1
"31738",1145942,174276,428,3,4
"31739",1145942,175276,457,4,1
"31740",1145942,176276,547,22,0
"31741",1145942,177276,628,1,0
"31742",1145942,178276,724,8,0
"31743",1145942,179276,778,13,0
"31744",1145942,180276,792,17,0
"31745",1145942,181276,889,34,0
"31746",1145942,182276,918,15,0
"31747",1145942,183276,1116,73,0
"31748",1145942,184276,1053,81,0
"31749",1145942,185276,1140,57,0
"31750",1145942,186276,1069,55,0
"31751",1145942,187276,904,38,0
"31752",1145942,188276,774,42,0
"31753",1145942,189276,881,45,0
"31754",1145942,190276,851,41,0
"31755",1145942,191276,798,36,0
"31756",1145942,192276,763,19,0
"31757",1145942,193276,690,14,2
"31758",1145942,194276,760,12,0
"31759",1145942,195276,702,20,0
"31760",1145942,196276,744,0,0
"31761",1145942,197276,732,14,0
"31762",1145942,198276,682,31,0
"31763",1145942,199276,662,48,0
"31764",1145942,200276,597,45,0
"31765",1145942,201276,569,11,1
"31766",1145942,202276,565,0,0
"31767",1145942,203276,576,0,0
"31768",1145942,204276,580,11,0
"31769",1145942,205276,593,33,0
"31770",1145942,206276,634,19,0
"31771",1145942,207276,606,59,0
"31772",1145942,208276,575,15,0
"31773",1145942,209276,521,2,0
"31774",1145942,210276,502,4,0
"31775",1145942,211276,531,33,0
"31776",1145942,212276,526,1,0
"31777",1145942,213276,531,0,0
"31778",1145942,214276,538,4,0
"31779",1145942,215276,429,40,6
"31780",1145942,216276,414,0,0
"31781",1145942,217276,412,0,3
"31782",1145942,218276,433,17,0
"31783",1145942,219276,450,27,0
"31784",1145942,220276,507,6,0
"31785",1145942,221276,564,22,0
"31786",1145942,222276,602,17,0
"31787",1145942,223276,660,35,0
"31788",1145942,224276,680,78,0
"31789",1145942,225276,566,71,0
"31790",1145942,226276,403,26,39
"31791",1145942,227276,396,0,70
"31792",1146942,20276,372,17,0
"31793",1146942,21276,335,44,0
"31794",1146942,22276,249,7,2
"31795",1146942,23276,279,4,1
"31796",1146942,24276,359,2,0
"31797",1146942,25276,447,27,1
"31798",1146942,26276,711,92,0
"31799",1146942,27276,788,93,0
"31800",1146942,28276,835,84,0
"31801",1146942,29276,971,95,0
"31802",1146942,30276,1187,79,0
"31803",1146942,31276,1087,88,0
"31804",1146942,32276,1015,94,0
"31805",1146942,33276,878,97,1
"31806",1146942,34276,1182,94,0
"31807",1146942,35276,948,89,0
"31808",1146942,36276,783,42,0
"31809",1146942,38276,860,48,0
"31810",1146942,39276,526,82,14
"31811",1146942,40276,271,7,93
"31812",1146942,41276,362,54,38
"31813",1146942,42276,930,91,0
"31814",1146942,43276,1272,69,0
"31815",1146942,44276,1124,62,0
"31816",1146942,45276,939,95,0
"31817",1146942,46276,837,83,0
"31818",1146942,47276,718,71,0
"31819",1146942,48276,819,78,0
"31820",1146942,49276,772,87,0
"31821",1146942,50276,1147,40,0
"31822",1146942,51276,1432,18,0
"31823",1146942,52276,1667,43,0
"31824",1146942,53276,1466,92,4
"31825",1146942,54276,1104,91,2
"31826",1146942,55276,973,56,2
"31827",1146942,56276,1082,89,1
"31828",1146942,57276,743,94,0
"31829",1146942,58276,380,61,0
"31830",1146942,59276,246,20,2
"31831",1146942,60276,224,4,2
"31832",1146942,61276,225,7,7
"31833",1146942,62276,226,27,12
"31834",1146942,63276,414,65,4
"31835",1146942,64276,647,87,1
"31836",1146942,65276,820,85,0
"31837",1146942,66276,529,90,0
"31838",1146942,67276,292,70,7
"31839",1146942,68276,250,26,6
"31840",1146942,69276,250,14,7
"31841",1146942,70276,262,56,7
"31842",1146942,71276,603,87,0
"31843",1146942,72276,811,91,0
"31844",1146942,73276,1083,97,0
"31845",1146942,74276,1350,96,0
"31846",1146942,75276,1506,94,1
"31847",1146942,76276,1252,90,2
"31848",1146942,77276,1722,90,0
"31849",1146942,78276,2290,1,0
"31850",1146942,79276,2137,8,2
"31851",1146942,80276,2158,1,0
"31852",1146942,81276,1750,48,0
"31853",1146942,82276,1252,83,2
"31854",1146942,83276,1055,44,7
"31855",1146942,84276,1864,62,4
"31856",1146942,85276,1811,59,1
"31857",1146942,86276,1428,87,1
"31858",1146942,87276,1083,76,8
"31859",1146942,88276,1440,64,2
"31860",1146942,89276,2001,34,0
"31861",1146942,90276,2224,0,0
"31862",1146942,91276,2148,0,1
"31863",1146942,92276,1980,21,4
"31864",1146942,93276,2083,0,4
"31865",1146942,94276,2460,0,0
"31866",1146942,95276,2700,0,0
"31867",1146942,96276,2928,0,0
"31868",1146942,97276,2970,0,0
"31869",1146942,98276,2859,0,0
"31870",1146942,99276,2904,0,0
"31871",1146942,100276,2912,0,0
"31872",1146942,101276,2713,0,1
"31873",1146942,102276,2859,0,0
"31874",1146942,103276,2703,0,0
"31875",1146942,104276,2486,0,0
"31876",1146942,105276,2200,0,0
"31877",1146942,106276,2532,0,0
"31878",1146942,107276,2712,0,3
"31879",1146942,108276,2664,0,7
"31880",1146942,109276,2601,0,0
"31881",1146942,110276,2519,0,1
"31882",1146942,111276,2499,0,1
"31883",1146942,112276,2601,0,0
"31884",1146942,113276,2645,0,0
"31885",1146942,114276,2446,0,0
"31886",1146942,115276,2619,0,0
"31887",1146942,116276,2556,0,3
"31888",1146942,117276,2649,0,0
"31889",1146942,118276,2541,0,1
"31890",1146942,119276,2269,0,1
"31891",1146942,120276,2030,22,0
"31892",1146942,121276,1649,81,0
"31893",1146942,122276,1233,69,0
"31894",1146942,123276,887,58,5
"31895",1146942,124276,1132,33,2
"31896",1146942,125276,1513,74,0
"31897",1146942,126276,1671,29,0
"31898",1146942,127276,2130,4,0
"31899",1146942,128276,2232,3,0
"31900",1146942,129276,1993,4,0
"31901",1146942,130276,1956,5,3
"31902",1146942,131276,2440,0,1
"31903",1146942,132276,2572,0,0
"31904",1146942,133276,2713,0,0
"31905",1146942,134276,2600,0,0
"31906",1146942,135276,2416,0,1
"31907",1146942,136276,2462,0,28
"31908",1146942,137276,2542,0,4
"31909",1146942,138276,2270,0,0
"31910",1146942,139276,2002,14,3
"31911",1146942,140276,1689,36,0
"31912",1146942,141276,1347,49,6
"31913",1146942,142276,1430,36,4
"31914",1146942,143276,1684,51,1
"31915",1146942,144276,1322,71,3
"31916",1146942,145276,843,75,1
"31917",1146942,146276,614,24,2
"31918",1146942,147276,597,17,3
"31919",1146942,148276,697,47,0
"31920",1146942,149276,1032,64,0
"31921",1146942,150276,1348,26,0
"31922",1146942,151276,1625,6,0
"31923",1146942,152276,1600,2,1
"31924",1146942,153276,1972,0,0
"31925",1146942,154276,1752,17,0
"31926",1146942,155276,860,75,0
"31927",1146942,156276,668,61,1
"31928",1146942,157276,672,82,1
"31929",1146942,158276,1168,50,0
"31930",1146942,159276,1446,25,0
"31931",1146942,160276,1478,64,0
"31932",1146942,161276,1107,85,0
"31933",1146942,162276,970,74,0
"31934",1146942,163276,1198,37,0
"31935",1146942,164276,997,77,0
"31936",1146942,165276,653,63,1
"31937",1146942,166276,583,70,0
"31938",1146942,167276,419,1,3
"31939",1146942,168276,419,3,11
"31940",1146942,169276,417,0,1
"31941",1146942,170276,414,0,4
"31942",1146942,171276,417,0,3
"31943",1146942,172276,424,15,1
"31944",1146942,173276,460,51,0
"31945",1146942,174276,452,12,0
"31946",1146942,175276,533,21,0
"31947",1146942,176276,640,2,0
"31948",1146942,177276,753,11,0
"31949",1146942,178276,929,47,0
"31950",1146942,179276,911,77,0
"31951",1146942,180276,797,22,0
"31952",1146942,181276,808,9,0
"31953",1146942,182276,887,16,0
"31954",1146942,183276,1092,42,0
"31955",1146942,184276,946,76,0
"31956",1146942,185276,991,24,0
"31957",1146942,186276,939,36,0
"31958",1146942,187276,964,30,0
"31959",1146942,188276,833,30,1
"31960",1146942,189276,746,25,0
"31961",1146942,190276,770,31,0
"31962",1146942,191276,752,20,0
"31963",1146942,192276,741,16,0
"31964",1146942,193276,679,27,0
"31965",1146942,194276,732,47,1
"31966",1146942,195276,679,29,0
"31967",1146942,196276,755,34,0
"31968",1146942,197276,714,0,0
"31969",1146942,198276,673,6,0
"31970",1146942,199276,659,38,0
"31971",1146942,200276,593,36,0
"31972",1146942,201276,552,3,3
"31973",1146942,202276,561,6,1
"31974",1146942,203276,579,0,2
"31975",1146942,204276,649,5,0
"31976",1146942,205276,678,36,0
"31977",1146942,206276,650,5,0
"31978",1146942,207276,657,37,0
"31979",1146942,208276,614,32,0
"31980",1146942,209276,558,30,0
"31981",1146942,210276,504,13,1
"31982",1146942,211276,529,32,0
"31983",1146942,212276,522,4,0
"31984",1146942,213276,503,27,0
"31985",1146942,214276,482,8,0
"31986",1146942,215276,418,34,2
"31987",1146942,216276,415,24,3
"31988",1146942,217276,415,0,2
"31989",1146942,218276,435,3,1
"31990",1146942,219276,470,3,0
"31991",1146942,220276,504,23,0
"31992",1146942,221276,565,25,0
"31993",1146942,222276,592,2,0
"31994",1146942,223276,634,78,0
"31995",1146942,224276,614,72,0
"31996",1146942,225276,524,23,0
"31997",1146942,226276,422,7,31
"31998",1146942,227276,396,0,49
"31999",1147942,20276,503,48,0
"32000",1147942,21276,412,51,1
"32001",1147942,22276,248,0,1
"32002",1147942,23276,279,6,3
"32003",1147942,24276,356,26,1
"32004",1147942,25276,495,65,1
"32005",1147942,26276,769,99,0
"32006",1147942,27276,939,93,0
"32007",1147942,28276,1062,79,0
"32008",1147942,29276,1064,75,0
"32009",1147942,30276,1025,63,0
"32010",1147942,31276,1248,52,0
"32011",1147942,32276,1450,19,0
"32012",1147942,33276,1336,41,0
"32013",1147942,34276,1228,27,0
"32014",1147942,35276,1062,27,0
"32015",1147942,36276,868,4,0
"32016",1147942,39276,769,61,0
"32017",1147942,40276,275,44,49
"32018",1147942,41276,271,1,82
"32019",1147942,42276,462,44,12
"32020",1147942,43276,926,2,0
"32021",1147942,45276,1256,12,0
"32022",1147942,46276,1163,53,0
"32023",1147942,47276,921,88,0
"32024",1147942,48276,965,79,0
"32025",1147942,49276,761,94,0
"32026",1147942,50276,1120,51,0
"32027",1147942,51276,1402,19,0
"32028",1147942,52276,1586,51,0
"32029",1147942,53276,1389,95,0
"32030",1147942,54276,1071,73,0
"32031",1147942,55276,1227,51,1
"32032",1147942,56276,1407,76,1
"32033",1147942,57276,1036,95,0
"32034",1147942,58276,632,94,0
"32035",1147942,59276,394,59,2
"32036",1147942,60276,342,49,0
"32037",1147942,61276,259,17,2
"32038",1147942,62276,227,0,0
"32039",1147942,63276,229,14,13
"32040",1147942,64276,422,80,0
"32041",1147942,65276,396,80,0
"32042",1147942,66276,244,11,5
"32043",1147942,67276,244,17,9
"32044",1147942,68276,306,16,0
"32045",1147942,69276,387,62,1
"32046",1147942,70276,717,97,0
"32047",1147942,71276,931,81,1
"32048",1147942,72276,1311,87,1
"32049",1147942,73276,1661,85,0
"32050",1147942,74276,1288,92,2
"32051",1147942,75276,1760,73,1
"32052",1147942,76276,1751,80,0
"32053",1147942,77276,1592,86,2
"32054",1147942,78276,2290,9,0
"32055",1147942,79276,2203,0,2
"32056",1147942,80276,2050,0,0
"32057",1147942,81276,1754,54,0
"32058",1147942,82276,1131,65,5
"32059",1147942,83276,1258,44,1
"32060",1147942,84276,1997,35,0
"32061",1147942,85276,1892,34,0
"32062",1147942,86276,1459,59,4
"32063",1147942,87276,1302,78,8
"32064",1147942,88276,1238,47,8
"32065",1147942,89276,1760,31,0
"32066",1147942,90276,1891,49,0
"32067",1147942,91276,1781,61,0
"32068",1147942,92276,1841,47,2
"32069",1147942,93276,2347,0,0
"32070",1147942,94276,2616,0,0
"32071",1147942,95276,3054,0,0
"32072",1147942,96276,3058,0,0
"32073",1147942,97276,2785,0,0
"32074",1147942,98276,2476,0,0
"32075",1147942,99276,2328,0,5
"32076",1147942,100276,2440,0,2
"32077",1147942,101276,2478,0,3
"32078",1147942,102276,2570,0,0
"32079",1147942,103276,2689,0,0
"32080",1147942,104276,2744,0,0
"32081",1147942,105276,2705,0,0
"32082",1147942,106276,2816,0,0
"32083",1147942,107276,2819,0,0
"32084",1147942,108276,2415,0,1
"32085",1147942,109276,2374,0,3
"32086",1147942,110276,2186,0,0
"32087",1147942,111276,2342,0,1
"32088",1147942,112276,2227,0,3
"32089",1147942,113276,2423,0,0
"32090",1147942,114276,2314,0,3
"32091",1147942,115276,2489,0,0
"32092",1147942,116276,2407,0,4
"32093",1147942,117276,2527,0,0
"32094",1147942,118276,2395,0,1
"32095",1147942,119276,2330,0,1
"32096",1147942,120276,2135,0,1
"32097",1147942,121276,1828,60,1
"32098",1147942,122276,1453,72,0
"32099",1147942,123276,1035,60,4
"32100",1147942,124276,975,12,5
"32101",1147942,125276,1301,63,0
"32102",1147942,126276,1418,44,0
"32103",1147942,127276,1840,40,0
"32104",1147942,128276,1883,46,0
"32105",1147942,129276,1690,21,3
"32106",1147942,130276,2013,8,0
"32107",1147942,131276,2467,0,0
"32108",1147942,132276,2552,0,0
"32109",1147942,133276,2607,0,2
"32110",1147942,134276,2847,0,0
"32111",1147942,135276,2778,0,0
"32112",1147942,136276,2888,0,0
"32113",1147942,137276,2450,0,0
"32114",1147942,138276,1890,2,7
"32115",1147942,139276,1621,12,4
"32116",1147942,140276,1525,26,10
"32117",1147942,141276,1675,28,1
"32118",1147942,142276,2041,3,1
"32119",1147942,143276,1760,22,0
"32120",1147942,144276,1302,50,4
"32121",1147942,145276,1279,85,0
"32122",1147942,146276,1161,91,0
"32123",1147942,147276,863,78,1
"32124",1147942,148276,571,34,3
"32125",1147942,149276,577,21,2
"32126",1147942,150276,797,54,0
"32127",1147942,151276,1133,80,0
"32128",1147942,152276,1130,48,4
"32129",1147942,153276,1433,20,0
"32130",1147942,154276,1543,20,0
"32131",1147942,155276,783,77,0
"32132",1147942,156276,566,20,0
"32133",1147942,157276,521,10,0
"32134",1147942,158276,473,20,0
"32135",1147942,159276,456,27,0
"32136",1147942,160276,485,43,2
"32137",1147942,161276,636,65,0
"32138",1147942,162276,715,79,0
"32139",1147942,163276,756,81,1
"32140",1147942,164276,515,48,0
"32141",1147942,165276,442,12,1
"32142",1147942,166276,422,9,0
"32143",1147942,167276,437,43,8
"32144",1147942,168276,452,45,0
"32145",1147942,169276,434,8,0
"32146",1147942,170276,429,6,0
"32147",1147942,171276,432,9,2
"32148",1147942,172276,453,20,0
"32149",1147942,173276,540,42,0
"32150",1147942,174276,660,37,0
"32151",1147942,175276,676,46,1
"32152",1147942,176276,766,31,2
"32153",1147942,177276,907,54,1
"32154",1147942,178276,1045,69,0
"32155",1147942,179276,1047,87,0
"32156",1147942,180276,863,65,0
"32157",1147942,181276,776,19,2
"32158",1147942,182276,859,19,0
"32159",1147942,183276,978,13,0
"32160",1147942,184276,860,44,0
"32161",1147942,185276,912,40,0
"32162",1147942,186276,837,18,0
"32163",1147942,187276,812,44,0
"32164",1147942,188276,801,28,0
"32165",1147942,189276,704,27,0
"32166",1147942,190276,707,23,0
"32167",1147942,191276,694,8,1
"32168",1147942,192276,685,9,0
"32169",1147942,193276,660,22,0
"32170",1147942,194276,641,21,0
"32171",1147942,195276,654,24,1
"32172",1147942,196276,628,28,0
"32173",1147942,197276,626,3,0
"32174",1147942,198276,628,11,0
"32175",1147942,199276,608,28,3
"32176",1147942,200276,558,29,6
"32177",1147942,201276,534,5,7
"32178",1147942,202276,518,24,0
"32179",1147942,203276,586,28,0
"32180",1147942,204276,610,18,0
"32181",1147942,205276,655,3,0
"32182",1147942,206276,688,10,0
"32183",1147942,207276,685,28,0
"32184",1147942,208276,629,46,0
"32185",1147942,209276,596,45,0
"32186",1147942,210276,527,7,0
"32187",1147942,211276,507,3,2
"32188",1147942,212276,508,9,0
"32189",1147942,213276,484,35,0
"32190",1147942,214276,455,16,4
"32191",1147942,215276,420,11,7
"32192",1147942,216276,418,23,0
"32193",1147942,217276,425,0,0
"32194",1147942,218276,451,10,1
"32195",1147942,219276,492,7,0
"32196",1147942,220276,518,0,0
"32197",1147942,221276,567,4,0
"32198",1147942,222276,593,6,0
"32199",1147942,223276,613,50,0
"32200",1147942,224276,556,30,0
"32201",1147942,225276,490,24,0
"32202",1147942,226276,403,2,39
"32203",1147942,227276,396,0,34
"32204",1148942,20276,525,26,0
"32205",1148942,21276,342,57,0
"32206",1148942,22276,238,0,0
"32207",1148942,23276,302,7,3
"32208",1148942,24276,482,54,0
"32209",1148942,25276,548,56,0
"32210",1148942,26276,522,54,0
"32211",1148942,27276,609,82,1
"32212",1148942,28276,886,90,0
"32213",1148942,29276,838,81,0
"32214",1148942,30276,799,88,0
"32215",1148942,31276,1054,41,1
"32216",1148942,32276,1383,4,0
"32217",1148942,39276,754,4,0
"32218",1148942,40276,610,3,0
"32219",1148942,46276,1354,23,0
"32220",1148942,47276,1203,83,0
"32221",1148942,48276,1184,87,0
"32222",1148942,49276,850,85,0
"32223",1148942,50276,952,74,1
"32224",1148942,51276,1253,50,0
"32225",1148942,52276,1513,45,0
"32226",1148942,53276,1491,83,0
"32227",1148942,54276,1251,64,0
"32228",1148942,55276,1528,49,0
"32229",1148942,56276,1420,82,1
"32230",1148942,57276,1252,99,0
"32231",1148942,58276,704,99,0
"32232",1148942,59276,630,73,1
"32233",1148942,60276,634,83,0
"32234",1148942,61276,515,73,0
"32235",1148942,62276,407,60,0
"32236",1148942,63276,234,32,2
"32237",1148942,64276,248,8,7
"32238",1148942,65276,237,6,11
"32239",1148942,66276,253,43,10
"32240",1148942,67276,522,95,0
"32241",1148942,68276,637,98,0
"32242",1148942,69276,816,97,0
"32243",1148942,70276,1182,77,0
"32244",1148942,71276,1266,91,5
"32245",1148942,72276,1769,77,0
"32246",1148942,73276,2112,22,4
"32247",1148942,74276,1891,74,2
"32248",1148942,75276,1631,86,4
"32249",1148942,76276,2007,68,0
"32250",1148942,77276,1743,76,4
"32251",1148942,78276,2277,5,0
"32252",1148942,79276,2029,0,0
"32253",1148942,80276,1847,37,0
"32254",1148942,81276,1652,86,0
"32255",1148942,82276,1249,52,3
"32256",1148942,83276,1553,73,0
"32257",1148942,84276,2155,25,0
"32258",1148942,85276,1760,69,0
"32259",1148942,86276,1877,66,0
"32260",1148942,87276,1680,90,0
"32261",1148942,88276,1169,58,8
"32262",1148942,89276,1419,42,1
"32263",1148942,90276,1505,44,0
"32264",1148942,91276,1635,57,3
"32265",1148942,92276,2253,10,0
"32266",1148942,93276,2699,0,0
"32267",1148942,94276,2932,0,0
"32268",1148942,95276,2982,0,0
"32269",1148942,96276,2941,0,0
"32270",1148942,97276,2848,0,0
"32271",1148942,98276,2700,0,0
"32272",1148942,99276,2563,0,0
"32273",1148942,100276,2422,1,1
"32274",1148942,101276,2283,7,10
"32275",1148942,102276,2115,15,8
"32276",1148942,103276,2245,0,4
"32277",1148942,104276,2660,0,0
"32278",1148942,105276,2869,0,0
"32279",1148942,106276,2575,0,1
"32280",1148942,107276,2358,0,2
"32281",1148942,108276,2227,0,3
"32282",1148942,109276,2282,0,0
"32283",1148942,110276,1927,0,2
"32284",1148942,111276,2115,0,1
"32285",1148942,112276,2000,10,0
"32286",1148942,113276,2351,0,0
"32287",1148942,114276,2134,3,3
"32288",1148942,115276,2325,0,0
"32289",1148942,116276,2273,0,4
"32290",1148942,117276,2307,0,0
"32291",1148942,118276,2164,3,3
"32292",1148942,119276,2139,2,1
"32293",1148942,120276,2046,0,0
"32294",1148942,121276,1897,31,0
"32295",1148942,122276,1551,81,1
"32296",1148942,123276,1161,38,0
"32297",1148942,124276,859,42,7
"32298",1148942,125276,1179,30,0
"32299",1148942,126276,1343,22,0
"32300",1148942,127276,1506,50,1
"32301",1148942,128276,1673,18,1
"32302",1148942,129276,2087,0,0
"32303",1148942,130276,2279,0,0
"32304",1148942,131276,2316,0,0
"32305",1148942,132276,2317,0,3
"32306",1148942,133276,2591,0,0
"32307",1148942,134276,2616,0,0
"32308",1148942,135276,2550,0,0
"32309",1148942,136276,2648,0,0
"32310",1148942,137276,2816,0,0
"32311",1148942,138276,2399,0,1
"32312",1148942,139276,2191,5,1
"32313",1148942,140276,2045,0,2
"32314",1148942,141276,2171,11,1
"32315",1148942,142276,2159,0,0
"32316",1148942,143276,1798,24,6
"32317",1148942,144276,1650,31,1
"32318",1148942,145276,1635,52,0
"32319",1148942,146276,1684,56,1
"32320",1148942,147276,1348,95,0
"32321",1148942,148276,964,83,0
"32322",1148942,149276,676,54,0
"32323",1148942,150276,550,5,1
"32324",1148942,151276,642,19,0
"32325",1148942,152276,760,27,1
"32326",1148942,153276,788,67,1
"32327",1148942,154276,747,66,0
"32328",1148942,155276,544,30,0
"32329",1148942,156276,492,11,0
"32330",1148942,157276,497,17,4
"32331",1148942,158276,571,63,5
"32332",1148942,159276,484,45,7
"32333",1148942,160276,447,3,7
"32334",1148942,161276,445,0,8
"32335",1148942,162276,438,0,6
"32336",1148942,163276,433,1,5
"32337",1148942,164276,430,0,3
"32338",1148942,165276,427,1,7
"32339",1148942,166276,434,27,10
"32340",1148942,167276,650,81,0
"32341",1148942,168276,918,93,0
"32342",1148942,169276,840,95,0
"32343",1148942,170276,696,81,0
"32344",1148942,171276,679,50,1
"32345",1148942,172276,749,31,0
"32346",1148942,173276,847,57,0
"32347",1148942,174276,939,49,0
"32348",1148942,175276,913,21,1
"32349",1148942,176276,814,40,2
"32350",1148942,177276,1063,76,0
"32351",1148942,178276,1062,78,1
"32352",1148942,179276,1177,78,0
"32353",1148942,180276,1019,62,0
"32354",1148942,181276,852,23,1
"32355",1148942,182276,737,37,3
"32356",1148942,183276,897,35,0
"32357",1148942,184276,761,27,0
"32358",1148942,185276,831,47,0
"32359",1148942,186276,731,41,0
"32360",1148942,187276,783,39,0
"32361",1148942,188276,709,33,0
"32362",1148942,189276,666,12,1
"32363",1148942,190276,628,14,0
"32364",1148942,191276,615,2,1
"32365",1148942,192276,609,4,0
"32366",1148942,193276,599,8,0
"32367",1148942,194276,594,10,4
"32368",1148942,195276,575,16,11
"32369",1148942,196276,574,8,5
"32370",1148942,197276,572,8,4
"32371",1148942,198276,574,31,8
"32372",1148942,199276,556,14,4
"32373",1148942,200276,565,4,0
"32374",1148942,201276,553,4,0
"32375",1148942,202276,514,33,6
"32376",1148942,203276,532,36,0
"32377",1148942,204276,659,65,0
"32378",1148942,205276,623,9,2
"32379",1148942,206276,725,52,0
"32380",1148942,207276,704,11,0
"32381",1148942,208276,663,43,0
"32382",1148942,209276,608,4,0
"32383",1148942,210276,555,32,0
"32384",1148942,211276,516,7,4
"32385",1148942,212276,496,18,0
"32386",1148942,213276,446,5,3
"32387",1148942,214276,422,38,9
"32388",1148942,215276,422,4,2
"32389",1148942,216276,422,0,0
"32390",1148942,217276,472,5,0
"32391",1148942,218276,470,29,0
"32392",1148942,219276,500,16,0
"32393",1148942,220276,525,1,0
"32394",1148942,221276,569,10,0
"32395",1148942,222276,607,18,1
"32396",1148942,223276,574,85,0
"32397",1148942,224276,533,38,0
"32398",1148942,225276,463,28,0
"32399",1148942,226276,398,0,42
"32400",1148942,227276,396,0,30
"32401",1149942,21276,228,0,0
"32402",1149942,22276,230,0,1
"32403",1149942,23276,339,16,2
"32404",1149942,24276,684,71,0
"32405",1149942,25276,802,99,0
"32406",1149942,26276,752,95,0
"32407",1149942,27276,679,69,0
"32408",1149942,28276,594,69,0
"32409",1149942,29276,661,64,0
"32410",1149942,30276,746,76,1
"32411",1149942,31276,813,75,0
"32412",1149942,32276,1001,26,0
"32413",1149942,47276,1384,46,0
"32414",1149942,48276,1234,84,0
"32415",1149942,49276,1043,60,0
"32416",1149942,50276,850,80,1
"32417",1149942,51276,1130,85,0
"32418",1149942,52276,1387,41,0
"32419",1149942,53276,1502,70,0
"32420",1149942,54276,1569,44,0
"32421",1149942,55276,1838,70,0
"32422",1149942,56276,1640,92,0
"32423",1149942,57276,1305,93,1
"32424",1149942,58276,742,90,3
"32425",1149942,59276,818,80,0
"32426",1149942,60276,980,90,0
"32427",1149942,61276,941,99,0
"32428",1149942,62276,970,98,0
"32429",1149942,63276,688,97,0
"32430",1149942,64276,324,53,2
"32431",1149942,65276,245,16,9
"32432",1149942,66276,646,98,0
"32433",1149942,67276,1069,90,0
"32434",1149942,68276,1146,97,0
"32435",1149942,69276,1315,99,0
"32436",1149942,70276,1701,78,0
"32437",1149942,71276,1861,65,0
"32438",1149942,72276,2231,11,0
"32439",1149942,73276,2460,0,0
"32440",1149942,74276,2179,16,1
"32441",1149942,75276,1776,56,6
"32442",1149942,76276,2197,20,1
"32443",1149942,77276,2051,44,1
"32444",1149942,78276,2296,7,0
"32445",1149942,79276,2265,2,0
"32446",1149942,80276,1676,40,2
"32447",1149942,81276,1487,67,3
"32448",1149942,82276,1454,74,2
"32449",1149942,83276,1810,74,0
"32450",1149942,84276,2098,16,0
"32451",1149942,85276,1857,64,1
"32452",1149942,86276,2108,40,0
"32453",1149942,87276,1602,67,1
"32454",1149942,88276,1498,59,3
"32455",1149942,89276,1427,8,4
"32456",1149942,90276,1595,5,3
"32457",1149942,91276,2004,66,3
"32458",1149942,92276,2479,1,1
"32459",1149942,93276,2995,0,0
"32460",1149942,94276,2919,0,0
"32461",1149942,95276,2603,0,0
"32462",1149942,96276,2694,0,1
"32463",1149942,97276,3151,0,0
"32464",1149942,98276,3086,0,0
"32465",1149942,99276,2895,0,0
"32466",1149942,100276,2772,0,0
"32467",1149942,101276,2667,0,0
"32468",1149942,102276,2370,1,0
"32469",1149942,103276,2056,8,4
"32470",1149942,104276,2579,0,0
"32471",1149942,105276,2574,0,0
"32472",1149942,106276,2390,0,2
"32473",1149942,107276,2002,0,0
"32474",1149942,108276,2010,1,1
"32475",1149942,109276,2331,0,0
"32476",1149942,110276,2105,0,1
"32477",1149942,111276,1729,4,7
"32478",1149942,112276,1974,2,2
"32479",1149942,113276,2281,0,0
"32480",1149942,114276,2212,6,1
"32481",1149942,115276,2043,0,0
"32482",1149942,116276,2314,0,0
"32483",1149942,117276,2065,4,8
"32484",1149942,118276,1938,18,6
"32485",1149942,119276,1852,45,3
"32486",1149942,120276,1764,66,2
"32487",1149942,121276,1647,77,1
"32488",1149942,122276,1468,27,2
"32489",1149942,123276,1238,27,2
"32490",1149942,124276,830,50,5
"32491",1149942,125276,1177,37,0
"32492",1149942,126276,1282,11,7
"32493",1149942,127276,1539,4,0
"32494",1149942,128276,1862,8,0
"32495",1149942,129276,2117,1,1
"32496",1149942,130276,2093,0,0
"32497",1149942,131276,2043,0,1
"32498",1149942,132276,2298,0,1
"32499",1149942,133276,2485,0,1
"32500",1149942,134276,2360,0,0
"32501",1149942,135276,2408,0,7
"32502",1149942,136276,2694,0,0
"32503",1149942,137276,2826,0,0
"32504",1149942,138276,2453,0,0
"32505",1149942,139276,2479,0,0
"32506",1149942,140276,2239,0,0
"32507",1149942,141276,2385,0,0
"32508",1149942,142276,2254,0,0
"32509",1149942,143276,2058,3,2
"32510",1149942,144276,1950,16,1
"32511",1149942,145276,1745,27,0
"32512",1149942,146276,1618,34,0
"32513",1149942,147276,1452,42,1
"32514",1149942,148276,1304,60,0
"32515",1149942,149276,1043,61,0
"32516",1149942,150276,677,55,1
"32517",1149942,151276,548,16,4
"32518",1149942,152276,558,13,4
"32519",1149942,153276,579,14,0
"32520",1149942,154276,559,48,3
"32521",1149942,155276,482,0,2
"32522",1149942,156276,537,46,2
"32523",1149942,157276,880,64,0
"32524",1149942,158276,960,49,0
"32525",1149942,159276,968,53,0
